"ccode","year","n.docs","n.words","n.binary","rights","alt.dv.perc","muslim","muslim.maj","mena","polity2","physint","amnesty","statedept","gdp.pc.un","pop.wdi","wopol","wosoc","wecon","domestic9","count","region"
640,1990,0,NA,0,NA,NA,0.98,1,1,9,3,4,3,3751.222544778,53994605,2,1,2,6250,76,"MENA"
713,1990,0,NA,0,NA,NA,0.01,0,0,-1,8,NA,NA,NA,NA,2,3,1,375,NA,"Asia"
510,1990,0,NA,0,NA,NA,0.3,0,0,-6,3,2,3,NA,25458208,NA,1,1,0,14,"Africa"
500,1990,2,1904,1,0.0424333621604079,1,0.11,0,0,-7,3,4,4,221.572020996858,17384369,2,1,0,1875,12,"Africa"
369,1990,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,1745.50786184318,51892000,NA,NA,NA,NA,NA,"EECA"
165,1990,0,NA,0,NA,NA,0,0,0,10,7,4,2,2970.9306124714,3109987,2,1,1,1500,9,"LA"
57,1990,0,NA,0,NA,NA,0.01,0,0,NA,NA,1,1,2178.93293343572,107509,NA,NA,NA,0,NA,"LA"
101,1990,0,NA,0,NA,NA,0,0,0,9,2,3,3,2382.69982297685,19861959,2,2,1,312,23,"LA"
816,1990,0,NA,0,NA,NA,0.01,0,0,NA,4,3,3,93.9160627465389,66016700,2,1,2,250,99,"Asia"
935,1990,0,NA,0,NA,NA,0,0,0,NA,NA,NA,1,1180.54169292321,146633,NA,NA,NA,0,NA,"Asia"
990,1990,0,NA,0,NA,NA,0,0,0,NA,NA,NA,1,687.942938259672,162865,NA,NA,NA,NA,NA,"LA"
678,1990,0,NA,0,NA,NA,0.99,1,1,-5,4,NA,NA,341.20928016426,11961099,1,1,1,0,1,"MENA"
345,1990,0,NA,0,NA,NA,NA,NA,0,-5,NA,3,3,NA,NA,NA,NA,NA,NA,127,"EECA"
560,1990,1,516,1,0.0118197731843261,0,0.01,0,0,5,2,4,4,3044.39561926872,35200000,1,0,1,3750,532,"Africa"
551,1990,1,484,1,0.0139173258311222,1,0,0,0,-9,4,3,3,483.753306310495,8143142,2,1,1,2312,23,"Africa"
552,1990,0,NA,0,NA,NA,0.01,0,0,-6,2,2,3,1121.966281557,10484771,0,1,1,0,12,"Africa"
700,1991,1,490,1,0.0175501929939406,0,1,1,1,-8,1,4,5,264.834175172896,12789374,0,0,0,3437,24,"MENA"
540,1991,0,NA,0,NA,NA,0,0,0,-3,1,3,3,1142.20095731962,11472173,2,1,NA,0,20,"Africa"
339,1991,0,NA,0,NA,NA,0.7,1,0,1,4,3,2,478.734093727904,3266790,1,NA,1,2937,90,"EECA"
696,1991,0,NA,0,NA,NA,0.87,1,1,-8,6,2,2,27018.8724271314,1913190,0,1,1,0,8,"MENA"
160,1991,0,NA,0,NA,NA,0.01,0,0,7,6,3,2,5735.69280468718,33193920,2,1,1,0,61,"LA"
371,1991,0,NA,0,NA,NA,0,0,0,7,NA,NA,NA,561.958868976254,3511912,NA,NA,NA,NA,17,"EECA"
58,1991,0,NA,0,NA,NA,0.01,0,0,NA,NA,NA,NA,7745.53282132353,62412,NA,NA,NA,375,NA,"LA"
900,1991,1,367,1,0.0252869269056387,1,0.01,0,0,10,7,1,1,19039.0023769452,17284000,2,3,2,0,27,"West"
305,1991,0,NA,0,NA,NA,0.02,0,0,10,7,1,1,22261.7635748283,7754891,2,2,2,0,30,"West"
373,1991,0,NA,0,NA,NA,0.98,1,0,-3,NA,NA,NA,913.12078416073,7271000,NA,NA,NA,NA,19,"EECA"
516,1991,0,NA,0,NA,NA,0.02,0,0,-7,0,5,4,197.977719310274,5759429,2,1,1,1875,1,"Africa"
211,1991,0,NA,0,NA,NA,0.03,0,0,10,8,NA,1,20771.5434557548,10004486,2,3,3,562,26,"West"
434,1991,0,NA,0,NA,NA,0.21,0,0,6,8,1,1,366.272529078444,5182525,2,1,1,0,6,"Africa"
439,1991,0,NA,0,NA,NA,0.55,1,0,-5,5,1,3,349.968845851195,9050090,1,0,1,2312,1,"Africa"
771,1991,0,NA,0,NA,NA,0.88,1,0,6,4,3,4,308.43022370666,108509679,2,1,1,0,44,"Asia"
355,1991,0,NA,0,NA,NA,0.13,0,0,8,5,2,1,869.934183163536,8632367,2,1,2,250,30,"EECA"
692,1991,0,NA,0,NA,NA,0.82,1,1,-10,6,3,2,10199.8698405628,509654,0,0,1,0,10,"MENA"
31,1991,0,NA,0,NA,NA,0,0,0,NA,NA,1,1,13927.977977955,261117,NA,NA,NA,0,NA,"LA"
346,1991,0,NA,0,NA,NA,0.42,0,0,NA,NA,NA,NA,1398.28089800868,4437898,NA,NA,NA,NA,11,"EECA"
370,1991,0,NA,0,NA,NA,0,0,0,7,NA,NA,NA,1871.53297141613,10194000,NA,NA,NA,NA,2,"EECA"
80,1991,0,NA,0,NA,NA,0,0,0,NA,8,1,1,2260.82730655073,191127,2,1,2,0,3,"LA"
145,1991,0,NA,0,NA,NA,0,0,0,9,7,3,2,768.070318387239,6992521,2,1,1,3125,6,"LA"
140,1991,2,718,1,0.0722582308352117,1,0,0,0,8,4,5,4,2459.04742344491,152916852,1,1,1,1250,102,"LA"
53,1991,0,NA,0,NA,NA,0,0,0,NA,NA,1,1,7702.31574901509,261281,NA,NA,NA,500,5,"LA"
835,1991,0,NA,0,NA,NA,0.67,1,0,NA,6,1,1,14002.070632512,264365,0,0,1,0,NA,"Asia"
760,1991,0,NA,0,NA,NA,0.01,0,0,-10,1,4,3,435.858765564211,534678,1,1,1,0,6,"Asia"
571,1991,0,NA,0,NA,NA,0,0,0,7,7,NA,1,2714.89969440148,1420098,1,0,1,0,NA,"Africa"
482,1991,0,NA,0,NA,NA,0.08,0,0,-6,3,2,2,462.270282844647,3010950,1,1,1,0,1,"Africa"
20,1991,8,1280,1,0.116117989015986,0.375,0.01,0,0,10,8,1,1,21715.8669305409,28171682,2,3,2,250,205,"West"
225,1991,0,NA,0,NA,NA,0.02,0,0,10,8,2,1,36632.8599068935,6799978,2,2,2,250,NA,"West"
155,1991,0,NA,0,NA,NA,0,0,0,8,5,3,3,2928.15624603945,13354054,2,1,1,1875,43,"LA"
710,1991,5,2252,1,0.0521051577548735,0.4,0.02,0,0,-7,4,4,3,358.50702924204,1150780000,2,1,1,0,415,"Asia"
437,1991,0,NA,0,NA,NA,0.39,0,0,-7,5,2,2,920.272758894362,12600967,1,1,1,0,3,"Africa"
471,1991,0,NA,0,NA,NA,0.22,0,0,-8,0,3,4,915.582517496673,12430311,2,1,NA,937,3,"Africa"
490,1991,0,NA,0,NA,NA,NA,NA,0,-8,1,4,3,246.868535910051,36309209,1,0,1,3312,32,"Africa"
484,1991,0,NA,0,NA,NA,0.01,0,0,-1,6,2,1,1113.53953283993,2450125,2,1,1,0,4,"Africa"
100,1991,0,NA,0,NA,NA,0,0,0,9,2,5,5,1716.58918931958,34916770,2,NA,1,2125,103,"LA"
581,1991,0,NA,0,NA,NA,0.98,1,0,4,NA,2,1,580.348216736428,427556,NA,NA,NA,NA,NA,"Africa"
402,1991,0,NA,0,NA,NA,0.02,0,0,8,NA,NA,1,1015.41963530234,349326,NA,NA,NA,0,1,"Africa"
94,1991,0,NA,0,NA,NA,0,0,0,10,8,NA,1,2269.47284775372,3175654,2,1,2,1062,11,"LA"
315,1991,0,NA,0,NA,NA,NA,NA,0,8,8,NA,NA,NA,NA,3,2,2,NA,96,"EECA"
40,1991,0,NA,0,NA,NA,0,0,0,-7,4,3,3,2275.92590131326,10664577,2,2,2,0,134,"LA"
352,1991,0,NA,0,NA,NA,0,0,0,10,5,1,1,10024.2237530662,783138,2,1,2,0,18,"EECA"
255,1991,1,239,1,0.0362348264626041,1,0.03,0,0,10,8,NA,NA,22320.8734592249,80013896,2,3,2,875,9,"West"
522,1991,0,NA,0,NA,NA,0.9,1,0,-8,NA,3,3,761.152324171986,610679,NA,NA,NA,2000,1,"Africa"
54,1991,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,2994.76751547239,70849,NA,NA,NA,0,1,"LA"
390,1991,0,NA,0,NA,NA,0.02,0,0,10,8,1,1,26520.5023009101,5154298,3,3,2,0,12,"West"
42,1991,0,NA,0,NA,NA,0,0,0,6,5,2,2,1315.45982349089,7325622,2,2,2,750,15,"LA"
615,1991,1,221,1,0.0614865833648452,1,0.98,1,1,-2,4,3,3,1735.3605412302,26554277,1,0,1,1750,44,"MENA"
130,1991,0,NA,0,NA,NA,0,0,0,9,5,3,2,1343.28322244883,10460988,2,2,2,500,10,"LA"
651,1991,0,NA,0,NA,NA,0.93,1,1,-6,5,4,3,683.073027558962,57689828,1,1,1,250,118,"MENA"
531,1991,0,NA,0,NA,NA,0.39,0,0,NA,NA,NA,NA,117.081921791897,3160644,NA,NA,NA,NA,17,"Africa"
230,1991,0,NA,0,NA,NA,0.01,0,0,10,6,1,1,14378.6115324427,38939049,2,2,2,375,71,"West"
366,1991,0,NA,0,NA,NA,0,0,0,6,NA,NA,NA,3411.64983773072,1561314,NA,NA,NA,NA,65,"West"
530,1991,0,NA,0,NA,NA,0.33,0,0,0,NA,4,4,257.040761760136,49784987,NA,NA,NA,3125,74,"Africa"
375,1991,1,57,1,0.157036818012337,0,0,0,0,10,8,1,1,25011.4258701529,5013740,3,3,3,0,17,"West"
950,1991,0,NA,0,NA,NA,0.08,0,0,5,8,2,NA,1901.63404484804,735469,0,2,1,0,2,"LA"
220,1991,10,2971,1,0.0820332786234557,0.5,0.01,0,0,9,7,1,1,21254.4021696193,58559312,2,3,2,2187,355,"West"
987,1991,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,1780.36437246964,98800,NA,NA,NA,0,3,"Asia"
481,1991,0,NA,0,NA,NA,0.03,0,0,-4,7,NA,2,5976.93396659366,978252,2,1,1,0,NA,"Africa"
200,1991,2,100,1,0.083276638274441,0.5,0.02,0,0,10,4,2,1,18589.450958725,57424897,2,3,2,4375,610,"West"
452,1991,1,232,1,0.0545261617273295,0,0.15,0,0,-4,5,3,2,746.115145789729,15042736,NA,2,1,0,2,"Africa"
438,1991,0,NA,0,NA,NA,0.69,1,0,-5,4,2,3,485.749683052191,6367110,1,1,1,0,3,"Africa"
420,1991,0,NA,0,NA,NA,0.87,1,0,8,8,2,1,727.041985078934,949490,2,1,1,0,1,"Africa"
404,1991,0,NA,0,NA,NA,0.38,0,0,-6,6,1,2,623.159926673704,1080191,2,1,1,375,NA,"Africa"
350,1991,0,NA,0,NA,NA,0.03,0,0,10,8,2,1,9784.68571353254,10256292,2,2,2,1500,73,"EECA"
55,1991,0,NA,0,NA,NA,0,0,0,NA,NA,1,1,2504.10869778077,96455,NA,NA,NA,0,5,"LA"
90,1991,2,695,1,0.0325238782308041,1,0,0,0,3,2,4,4,921.60700315796,9385000,2,NA,1,4187,20,"LA"
110,1991,0,NA,0,NA,NA,0.09,0,0,-7,7,2,2,768.400630079169,717502,2,1,1,0,1,"LA"
91,1991,0,NA,0,NA,NA,0,0,0,6,5,3,3,726.060859487331,5041050,2,1,2,3312,1,"LA"
41,1991,0,NA,0,NA,NA,0,0,0,-7,3,4,5,324.134428690999,7243391,0,1,1,5250,126,"LA"
310,1991,1,134,1,0.00188066392687687,1,0,0,0,10,8,NA,1,3288.87914900296,10373400,2,3,2,0,69,"EECA"
850,1991,0,NA,0,NA,NA,0.87,1,0,-7,1,4,4,771.346317571154,184614740,2,NA,1,0,32,"Asia"
750,1991,4,1248,1,0.0469803610378196,0,0.12,0,0,8,0,4,4,326.825598895135,888513869,2,1,NA,5562,243,"Asia"
205,1991,1,52,1,0.0483329914326747,0,0,0,0,10,8,1,1,13798.8778473548,3534235,2,2,2,250,101,"West"
630,1991,1,46,1,0.0466615243257421,0,1,1,1,-6,1,4,4,1668.55108225647,57288039,0,0,0,0,275,"MENA"
645,1991,6,1952,1,0.145936177046146,0.666666666666667,0.96,1,1,-9,0,5,5,331.977299191304,17952909,2,1,2,7125,2383,"MENA"
395,1991,0,NA,0,NA,NA,0,0,0,NA,8,NA,1,26447.9600344601,257797,2,3,2,0,7,"West"
666,1991,3,1186,1,0.0309904097491337,0.333333333333333,0.14,0,1,9,3,NA,NA,14189.9212489368,4949000,2,1,2,2250,953,"MENA"
325,1991,0,NA,0,NA,NA,0.02,0,0,10,7,2,1,21117.9571248265,56758521,2,2,2,250,148,"West"
51,1991,0,NA,0,NA,NA,0,0,0,10,6,1,3,1782.27452582554,2406042,2,2,2,250,25,"LA"
663,1991,0,NA,0,NA,NA,0.97,1,1,-4,6,3,2,1185.09047144609,3545000,1,0,1,0,137,"MENA"
740,1991,8,2150,1,0.0579924960703512,0.375,0,0,0,10,7,1,1,28824.1970605975,123921000,2,1,1,0,674,"Asia"
501,1991,5,984,1,0.138855464837446,0.2,0.06,0,0,-5,3,3,3,429.196146323447,24234087,1,1,1,1437,54,"Africa"
811,1991,0,NA,0,NA,NA,0.02,0,0,1,3,3,4,239.727993975435,9323607,2,0,0,250,73,"Asia"
60,1991,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,5068.92919621077,41009,NA,NA,NA,0,NA,"LA"
732,1991,1,370,1,0.0707197422354795,1,0,0,0,6,3,3,3,7277.30751229918,43295704,1,1,1,5500,106,"Asia"
690,1991,1,335,1,0.0471947059502443,0,0.92,1,1,-9,2,4,5,5508.07705944687,2007110,0,0,0,812,1159,"MENA"
812,1991,0,NA,0,NA,NA,0,0,0,-7,7,2,2,235.327059714169,4371549,2,1,1,0,4,"Asia"
660,1991,0,NA,0,NA,NA,0.6,1,1,NA,NA,3,3,1508.10252118261,2752473,NA,NA,NA,2500,273,"MENA"
450,1991,0,NA,0,NA,NA,0.13,0,0,0,NA,4,5,213.451576430501,2066060,NA,NA,NA,3125,13,"Africa"
620,1991,0,NA,0,NA,NA,0.98,1,1,-7,2,3,3,7892.91690443226,4499210,1,1,1,0,45,"MENA"
56,1991,0,NA,0,NA,NA,0,0,0,NA,NA,NA,1,3569.60565685585,140159,NA,NA,NA,0,2,"LA"
223,1991,0,NA,0,NA,NA,0.02,0,0,NA,NA,NA,NA,50977.5585687671,29111,NA,NA,NA,0,2,"West"
780,1991,0,NA,0,NA,NA,0.08,0,0,5,0,5,4,526.999096314878,17267000,2,1,1,4937,17,"Asia"
570,1991,0,NA,0,NA,NA,0,0,0,-7,2,3,2,373.983984831637,1627900,NA,0,0,0,1,"Africa"
368,1991,0,NA,0,NA,NA,0,0,0,10,NA,NA,NA,2735.68069025751,3704134,NA,NA,NA,NA,166,"West"
212,1991,0,NA,0,NA,NA,0.01,0,0,10,8,NA,1,35497.5914162158,387000,2,3,3,0,3,"West"
367,1991,0,NA,0,NA,NA,0,0,0,8,NA,NA,NA,3114.63350414035,2650581,NA,NA,NA,NA,93,"West"
600,1991,0,NA,0,NA,NA,0.99,1,1,-8,4,3,3,1237.81999178916,25410178,1,0,1,1500,19,"MENA"
580,1991,0,NA,0,NA,NA,0.01,0,0,2,2,3,3,224.676670230328,11898267,2,2,2,3437,9,"Africa"
781,1991,0,NA,0,NA,NA,1,1,0,NA,NA,2,2,1425.30013448737,227000,NA,NA,NA,0,1,"EECA"
70,1991,0,NA,0,NA,NA,0,0,0,0,1,3,3,4471.93553906078,87347208,2,1,1,250,194,"LA"
983,1991,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,1708.90829397083,48481,NA,NA,NA,0,1,"Asia"
432,1991,0,NA,0,NA,NA,0.94,1,0,0,0,4,3,301.439278138584,8672581,0,0,1,2500,6,"Africa"
338,1991,0,NA,0,NA,NA,0,0,0,NA,NA,NA,1,7443.6313290922,357727,NA,NA,NA,0,1,"EECA"
775,1991,0,NA,0,NA,NA,0.02,0,0,-7,2,4,4,124.353158159531,42588029,0,2,1,3250,33,"Asia"
712,1991,0,NA,0,NA,NA,0.1,0,0,2,8,NA,1,638.279994083185,2217920,1,3,2,0,9,"Asia"
541,1991,0,NA,0,NA,NA,0.13,0,0,-6,3,3,4,197.858435445059,13719853,2,1,1,3125,2,"Africa"
435,1991,0,NA,0,NA,NA,0.99,1,0,-6,0,4,4,835.829585246635,2080782,1,1,1,0,7,"Africa"
590,1991,0,NA,0,NA,NA,0.16,0,0,10,7,1,1,2626.20746935069,1070266,1,1,1,0,NA,"Africa"
553,1991,0,NA,0,NA,NA,0.16,0,0,-9,6,3,3,357.084504196487,9604199,2,1,1,0,2,"Africa"
820,1991,1,202,1,0.0158789467316913,1,0.49,0,0,4,5,3,2,2837.33287585142,18709835,2,1,1,0,14,"Asia"
565,1991,0,NA,0,NA,NA,0,0,0,6,7,2,2,1939.29425148398,1466152,2,0,1,0,7,"Africa"
436,1991,0,NA,0,NA,NA,0.99,1,0,1,7,2,2,312.793328108736,8168834,1,0,1,250,3,"Africa"
475,1991,0,NA,0,NA,NA,0.48,0,0,-5,3,2,3,338.558448875715,98085436,1,NA,1,1250,22,"Africa"
93,1991,0,NA,0,NA,NA,0,0,0,6,3,3,4,865.223146957344,4236805,2,1,1,875,76,"LA"
210,1991,1,55,1,0.202266640296533,0,0.02,0,0,10,8,NA,NA,20233.1067165253,15069798,2,3,2,0,32,"West"
385,1991,1,402,1,0.246079627407269,1,0.01,0,0,10,8,1,1,28072.8107114524,4261732,3,2,2,0,16,"West"
790,1991,1,170,1,0.0100207478920252,0,0.04,0,0,5,3,3,2,186.789240123093,19237322,1,NA,1,0,19,"Asia"
920,1991,0,NA,0,NA,NA,0,0,0,10,8,NA,1,12585.5698772551,3495100,2,3,2,0,14,"West"
698,1991,0,NA,0,NA,NA,0.88,1,1,-9,7,NA,1,5950.02527620373,1892345,0,0,1,0,7,"MENA"
770,1991,3,794,1,0.195205620596742,0.666666666666667,0.97,1,0,8,3,4,3,490.008783711315,110634399,1,0,0,562,45,"Asia"
95,1991,0,NA,0,NA,NA,0.05,0,0,8,6,3,2,2631.447701584,2522901,2,1,1,2500,65,"LA"
135,1991,0,NA,0,NA,NA,0,0,0,8,2,4,5,1555.12192250609,22283130,1,2,1,4625,77,"LA"
840,1991,0,NA,0,NA,NA,0.05,0,0,8,3,4,4,792.742454404675,63509940,2,1,1,5625,107,"Asia"
910,1991,0,NA,0,NA,NA,0,0,0,4,2,4,3,906.753474781389,4261933,1,1,1,3687,2,"LA"
290,1991,2,699,1,0.0343960202809607,1,0,0,0,8,6,2,2,2188.06235515395,38246193,2,2,2,250,181,"EECA"
731,1991,0,NA,0,NA,NA,0,0,0,-9,NA,NA,NA,662.637580386579,20510208,2,1,1,0,70,"Asia"
235,1991,0,NA,0,NA,NA,0,0,0,10,7,1,1,8875.70108661391,9960235,2,3,2,0,18,"West"
150,1991,0,NA,0,NA,NA,0,0,0,2,5,2,3,1266.48958550358,4323402,2,1,1,312,17,"LA"
NA,1991,0,NA,0,NA,NA,0.98,1,1,NA,NA,NA,NA,961.984050225724,2068845,NA,NA,NA,NA,2,"MENA"
694,1991,0,NA,0,NA,NA,0.91,1,1,-10,NA,NA,2,14189.0434987735,485114,NA,NA,NA,0,7,"MENA"
360,1991,1,410,1,0.052164131424689,0,0,0,0,5,5,2,2,1309.86642408386,23001155,1,2,1,1687,59,"EECA"
365,1991,0,NA,0,NA,NA,0.09,0,0,NA,NA,NA,NA,3766.26201820587,148624000,NA,NA,NA,NA,15,"EECA"
517,1991,0,NA,0,NA,NA,0.02,0,0,-7,1,5,4,274.732025784314,7071393,2,1,1,3250,3,"Africa"
670,1991,0,NA,0,NA,NA,0.99,1,1,-10,5,3,2,7835.2147135451,16890555,0,0,0,0,455,"MENA"
625,1991,0,NA,0,NA,NA,0.72,1,1,-7,1,4,5,NA,20861117,0,0,0,3125,20,"MENA"
433,1991,0,NA,0,NA,NA,0.94,1,0,-1,5,3,3,772.720174844004,7749559,2,1,1,0,2,"Africa"
830,1991,0,NA,0,NA,NA,0.15,0,0,-2,8,2,1,14575.2950416747,3135100,1,1,1,NA,16,"Asia"
940,1991,0,NA,0,NA,NA,0,0,0,8,NA,NA,1,687.074041153121,320764,NA,NA,NA,0,1,"Asia"
451,1991,0,NA,0,NA,NA,0.5,1,0,-6,3,3,3,260.523575407495,3945899,1,1,1,0,5,"Africa"
92,1991,0,NA,0,NA,NA,0,0,0,7,1,4,4,978.933303694381,5321576,2,1,1,1875,95,"LA"
331,1991,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,36177.8343478006,24385,NA,NA,NA,0,NA,"LA"
520,1991,0,NA,0,NA,NA,0.99,1,0,0,NA,5,5,97.1511968214097,6319531,NA,NA,NA,3375,29,"Africa"
403,1991,0,NA,0,NA,NA,0,0,0,NA,NA,1,1,850.662770809816,115900,NA,NA,NA,0,NA,"LA"
115,1991,0,NA,0,NA,NA,0.14,0,0,5,NA,NA,2,1936.77316003006,416068,NA,NA,NA,0,4,"LA"
380,1991,0,NA,0,NA,NA,0.02,0,0,10,8,NA,1,30194.7438707178,8617375,3,3,2,0,27,"West"
572,1991,0,NA,0,NA,NA,0.01,0,0,-10,7,2,2,1269.64673375815,887248,2,0,1,0,NA,"Africa"
591,1991,0,NA,0,NA,NA,0.01,0,0,NA,NA,2,2,6433.7611485456,70755,NA,NA,NA,0,NA,"LA"
652,1991,0,NA,0,NA,NA,0.87,1,1,-9,3,4,3,971.843555107675,12817578,2,1,1,0,170,"MENA"
483,1991,0,NA,0,NA,NA,0.54,1,0,-5,3,3,4,260.495379001706,6151213,1,1,NA,1875,1,"Africa"
461,1991,0,NA,0,NA,NA,0.11,0,0,-5,2,3,3,454.109602767779,3886858,2,1,1,5250,2,"Africa"
800,1991,3,2689,1,0.0440856883466831,1,0.04,0,0,-1,4,2,2,1767.31048689154,57225972,1,1,2,1875,55,"Asia"
52,1991,0,NA,0,NA,NA,0.06,0,0,9,5,2,2,4315.776978078,1229906,2,3,3,0,4,"LA"
616,1991,0,NA,0,NA,NA,0.99,1,1,-5,4,4,3,1716.87132596222,8318200,1,1,1,0,11,"MENA"
640,1991,0,NA,0,NA,NA,0.98,1,1,9,2,4,4,3697.5447147126,54909508,2,1,1,1500,167,"MENA"
713,1991,0,NA,0,NA,NA,0.01,0,0,-1,8,NA,NA,NA,NA,2,3,3,250,NA,"Asia"
510,1991,0,NA,0,NA,NA,0.3,0,0,-6,3,2,2,NA,26307482,NA,1,1,0,5,"Africa"
500,1991,0,NA,0,NA,NA,0.11,0,0,-7,4,4,4,173.47088134752,17973428,2,0,0,1250,16,"Africa"
369,1991,1,436,1,0.0143541996145477,1,0,0,0,6,NA,NA,NA,1649.51999534895,52000470,NA,NA,NA,NA,75,"EECA"
165,1991,0,NA,0,NA,NA,0,0,0,10,6,2,2,3542.77269217549,3132048,2,1,1,250,4,"LA"
57,1991,0,NA,0,NA,NA,0.01,0,0,NA,NA,1,1,2327.16111219325,107811,NA,NA,NA,0,NA,"LA"
101,1991,0,NA,0,NA,NA,0,0,0,9,3,3,3,2558.32329650415,20332247,2,1,2,2250,18,"LA"
816,1991,0,NA,0,NA,NA,0.01,0,0,NA,4,3,3,108.552429647637,67242400,2,2,2,0,89,"Asia"
935,1991,0,NA,0,NA,NA,0,0,0,NA,NA,NA,1,1367.36544035848,150779,NA,NA,NA,1250,NA,"Asia"
990,1991,0,NA,0,NA,NA,0,0,0,NA,NA,NA,1,681.460454165068,164073,NA,NA,NA,NA,1,"LA"
679,1991,0,NA,0,NA,NA,0.99,1,1,-4,3,NA,NA,337.395165299672,12571240,1,0,1,0,9,"MENA"
345,1991,0,NA,0,NA,NA,NA,NA,0,-5,NA,4,5,NA,NA,NA,NA,NA,NA,388,"EECA"
560,1991,1,63,1,0.0829503996362348,1,0.01,0,0,5,2,5,4,3189.54032662396,35933108,1,0,1,4562,377,"Africa"
551,1991,0,NA,0,NA,NA,0,0,0,6,4,1,2,420.093016548974,8361381,2,1,1,0,10,"Africa"
552,1991,0,NA,0,NA,NA,0.01,0,0,-6,4,2,2,1020.40816802459,10763036,NA,1,1,0,10,"Africa"
700,1992,0,NA,0,NA,NA,1,1,1,0,NA,4,5,251.566116493607,13745630,NA,NA,NA,5500,70,"MENA"
540,1992,0,NA,0,NA,NA,0,0,0,0,NA,4,5,1270.07900133844,11848971,NA,NA,NA,1875,37,"Africa"
339,1992,0,NA,0,NA,NA,0.7,1,0,5,6,2,2,456.521342597308,3247039,2,1,1,312,21,"EECA"
696,1992,0,NA,0,NA,NA,0.87,1,1,-8,7,1,2,26944.7655647432,2019014,0,0,1,0,8,"MENA"
160,1992,0,NA,0,NA,NA,0.01,0,0,7,6,2,2,6824.97332387419,33655149,2,1,1,250,51,"LA"
371,1992,0,NA,0,NA,NA,0,0,0,7,8,NA,2,341.141058510427,3449497,2,0,0,250,35,"EECA"
58,1992,0,NA,0,NA,NA,0.01,0,0,NA,NA,NA,NA,7908.96814887214,63434,NA,NA,NA,750,NA,"LA"
900,1992,1,201,1,0.00655341328383814,0,0.01,0,0,10,7,1,1,18622.9195061336,17495000,2,3,2,250,34,"West"
305,1992,0,NA,0,NA,NA,0.02,0,0,10,7,1,1,24761.1481434782,7840709,2,2,2,0,47,"West"
373,1992,0,NA,0,NA,NA,0.98,1,0,1,4,3,5,712.042258991529,7382000,1,1,1,3250,42,"EECA"
516,1992,0,NA,0,NA,NA,0.02,0,0,-3,5,4,4,180.145210612012,5895131,2,1,1,0,NA,"Africa"
211,1992,1,147,1,0.0100820044347747,0,0.03,0,0,10,8,NA,1,23078.141616899,10045158,2,2,2,0,15,"West"
434,1992,0,NA,0,NA,NA,0.21,0,0,6,6,2,1,392.840654141697,5378226,2,1,1,0,3,"Africa"
439,1992,0,NA,0,NA,NA,0.55,1,0,-5,4,1,2,364.767356302678,9297116,2,0,1,0,1,"Africa"
771,1992,0,NA,0,NA,NA,0.88,1,0,6,1,4,4,307.839150850305,110987459,2,1,1,1500,15,"Asia"
355,1992,0,NA,0,NA,NA,0.13,0,0,8,6,2,2,991.520379682861,8540164,2,1,1,500,19,"EECA"
692,1992,0,NA,0,NA,NA,0.82,1,1,-10,6,2,2,10393.0924387051,522748,0,0,1,0,1,"MENA"
31,1992,0,NA,0,NA,NA,0,0,0,NA,NA,1,1,13657.7433417137,266133,NA,NA,NA,0,NA,"LA"
346,1992,1,134,1,0.0110127627326703,0,0.42,0,0,0,NA,5,5,1142.78491094524,4301169,NA,NA,NA,1875,543,"EECA"
370,1992,0,NA,0,NA,NA,0,0,0,7,5,NA,2,1732.15646835401,10216000,1,1,1,0,19,"EECA"
80,1992,0,NA,0,NA,NA,0,0,0,NA,8,1,1,2401.30532494587,194321,2,2,2,0,4,"LA"
145,1992,0,NA,0,NA,NA,0,0,0,9,6,3,2,792.311491388894,7131699,NA,1,1,1500,24,"LA"
140,1992,3,1931,1,0.154391033982611,1,0,0,0,8,3,5,4,2318.29637366708,155379009,1,1,1,250,99,"LA"
53,1992,0,NA,0,NA,NA,0,0,0,NA,NA,1,1,7426.34013250921,262184,NA,NA,NA,0,1,"LA"
835,1992,0,NA,0,NA,NA,0.67,1,0,NA,6,1,1,15389.1980388094,271989,0,0,1,0,1,"Asia"
760,1992,0,NA,0,NA,NA,0.01,0,0,-10,1,3,4,444.257933029133,528085,1,1,1,0,1,"Asia"
571,1992,0,NA,0,NA,NA,0,0,0,7,7,2,1,2777.4624276005,1460453,1,0,1,125,4,"Africa"
482,1992,0,NA,0,NA,NA,0.08,0,0,-6,4,2,3,462.804066244771,3089141,1,1,1,0,3,"Africa"
20,1992,12,5228,1,0.187208871795092,0.5,0.01,0,0,10,7,1,1,20816.6475287565,28519597,2,3,2,0,303,"West"
225,1992,0,NA,0,NA,NA,0.02,0,0,10,8,2,1,37718.1890801491,6875364,2,2,2,0,NA,"West"
155,1992,0,NA,0,NA,NA,0,0,0,8,4,3,3,3474.71724447761,13566942,2,1,NA,0,29,"LA"
